species,bio1,bio5,bio6,bio12,bio16,bio17,clade
Lepidoblepharis_microlepis,274.7450806,332.5270681,222.6257833,4148.860885,1341.594509,459.5205816,Gekkota
Lepidoblepharis_miyatai,280.6308289,335.8178406,218.9131775,788.1405029,409.9657288,22.32965469,Gekkota
Lepidoblepharis_montecanoensis,270.9964905,328.9634705,218.9256287,551.0626831,307.3981323,51.0291481,Gekkota
Lepidoblepharis_peraccae,258.5356061,308.3413782,213.4452187,5388.176278,1723.938793,883.1303746,Gekkota
Lepidoblepharis_ruthveni,233.5453901,285.0951163,185.0823175,3156.644272,1233.754906,461.6076197,Gekkota
Lepidoblepharis_sanctaemartae,268.3141537,328.0612274,212.4832019,1875.117821,758.3071166,96.01926984,Gekkota
Lepidoblepharis_xanthostigma,253.6110207,314.4583018,197.3717408,2405.520162,944.0113914,176.2822834,Gekkota
Lepidocolaptes_affinis,205.5671099,296.0994625,113.7235244,1490.41168,725.6919712,74.86666768,Passeriformes
Lepidocolaptes_albolineatus,262.6528146,324.6975791,212.5999998,2202.958127,941.3956656,225.3781668,Passeriformes
Lepidocolaptes_angustirostris,227.48815,322.3961057,126.7461173,1204.706577,548.0664579,79.39140868,Passeriformes
Lepidocolaptes_duidae,257.0527131,316.0909526,201.2969942,2722.998004,975.4182574,425.5771381,Passeriformes
Lepidocolaptes_falcinellus,184.6036372,286.1916297,83.43587739,1651.744102,508.7817546,328.6680352,Passeriformes
Lepidocolaptes_fatimalimae,255.5282819,322.5942004,182.6995373,2168.94741,836.2184855,217.4708126,Passeriformes
Lepidocolaptes_fuscicapillus,254.1826587,332.6812245,172.7959331,2025.494935,937.456103,87.72981083,Passeriformes
Lepidocolaptes_lacrymiger,152.3204426,220.452097,78.45859323,1439.566589,558.1199947,168.0044636,Passeriformes
Lepidocolaptes_leucogaster,188.0592566,305.2491969,65.0947345,1041.52906,657.1970178,32.41636824,Passeriformes
Lepidocolaptes_neglectus,171.0258229,230.5159866,113.5347901,2967.491231,1193.308717,209.8179853,Passeriformes
Lepidocolaptes_souleyetii,253.6951781,320.0406236,190.6420292,1864.432308,822.1503681,128.6447295,Passeriformes
Lepidocolaptes_squamatus,214.4598593,295.1492459,116.5253143,1176.119941,606.4326539,58.60802146,Passeriformes
Lepidodactylus_aureolineatus,251.2864741,307.5733414,199.1398693,2668.472654,966.4121948,405.6321466,Gekkota
Lepidodactylus_balioburius,252.0628021,309.4692993,186.6852722,2830.656006,1102.360059,286.3667114,Gekkota
Lepidodactylus_buleli,236.2657059,283.7143709,192.773816,3085.019878,1070.802165,500.4937495,Gekkota
Lepidodactylus_christiani,255.5066809,308.992296,210.7471033,2409.424852,938.4425216,171.7001926,Gekkota
Lepidodactylus_flaviocularis,244.7718645,289.4497515,198.5252175,2642.715939,1034.253421,433.4432564,Gekkota
Lepidodactylus_guppyi,251.3716899,298.6007453,207.6293319,3359.711138,1091.480452,642.4911667,Gekkota
Lepidodactylus_herrei,261.9512048,314.5140332,213.0907354,2513.562601,962.8072906,335.1192014,Gekkota
Lepidodactylus_mutahi,249.5308625,292.1831716,211.7811221,3490.383886,1023.344164,758.2333212,Gekkota
Lepidodactylus_novaeguineae,242.814489,291.9356136,196.5134078,2539.505544,817.8900425,451.5490166,Gekkota
Lepidodactylus_oortii,269.0603866,321.7503095,222.3898572,1922.832622,792.6563731,69.53135945,Gekkota
Lepidodactylus_planicaudus,262.1982208,315.071406,215.5432716,2604.630457,1061.864026,266.9683242,Gekkota
Lepidodactylus_pulcher,223.1802442,278.1043366,173.0653957,3074.579356,959.2131759,586.9073032,Gekkota
Lepidodactylus_pumilus,264.7901129,316.2238031,216.7437717,1695.806805,1112.46088,21.2030276,Gekkota
Lepidodactylus_ranauensis,252.0558777,297.6522217,210.3699036,2316.131104,722.5982056,346.193634,Gekkota
Lepidodactylus_shebae,244.7718645,289.4497515,198.5252175,2642.715939,1034.253421,433.4432564,Gekkota
Lepidodactylus_vanuatuensis,236.4155889,285.9771467,190.5279389,2928.344138,1046.495491,467.741986,Gekkota
Lepidophyma_chicoasensis,227.0602779,315.1448975,136.924242,1350.371002,618.9729233,93.01114655,Scincoidea
Lepidophyma_dontomasi,182.5384794,265.1839872,98.20948029,1220.903307,687.2708609,53.07927854,Scincoidea
Lepidophyma_flavimaculatum,249.4111228,317.7176616,183.7375464,2473.8544,1017.772791,211.276355,Scincoidea
Lepidophyma_gaigeae,201.8934303,316.7080251,79.74667481,1128.79203,581.1077819,69.38438166,Scincoidea
Lepidophyma_lineri,187.2132503,270.6323992,99.76932918,1439.05948,801.6693656,29.4051348,Scincoidea
Lepidophyma_lipetzi,238.3108457,323.345192,152.2982635,1461.31074,656.3620656,103.7796078,Scincoidea
Lepidophyma_lowei,195.6602722,282.4182068,109.3694931,3033.530273,1594.143286,202.8380493,Scincoidea
Lepidophyma_mayae,249.5557264,316.7092296,179.7071334,2982.03191,1253.771056,260.2695155,Scincoidea
Lepidophyma_micropholis,241.0296954,341.0798978,121.8120251,1156.977869,619.459529,61.27612243,Scincoidea
Lepidophyma_occulor,215.2392608,328.8792602,92.96414374,1168.011365,619.2022459,68.03172335,Scincoidea
Lepidophyma_pajapanensis,234.3867207,317.6496661,157.5775571,2783.455273,1318.566794,193.8946052,Scincoidea
Lepidophyma_radula,178.7083364,270.9049754,85.05228424,808.1677856,446.15224,27.67039725,Scincoidea
Lepidophyma_reticulatum,233.65217,305.5324743,170.843969,3081.482164,1343.051409,157.195356,Scincoidea
Lepidophyma_smithii,250.8307738,334.5235527,161.7716362,1612.830472,886.7817802,16.01147853,Scincoidea
Lepidophyma_sylvaticum,197.0332182,310.5828853,72.76106905,943.4128717,465.4557723,71.85259498,Scincoidea
Lepidophyma_tarascae,273.1407801,364.641861,169.0349833,873.5318197,587.0067342,6.01758043,Scincoidea
Lepidophyma_tuxtlae,220.8701568,301.8529197,140.4670333,1909.992936,932.9807859,119.0662167,Scincoidea
Lepidopygia_nana,228.8411489,313.3679984,127.7592341,1385.423798,823.244675,65.10874051,Passeriformes
Lepidothrix_coeruleocapilla,206.8439755,284.8863165,119.4517223,2052.114209,818.5606799,227.7759464,Passeriformes
Lepidothrix_coronata,254.6975945,316.2771878,192.5147313,2628.414848,944.5623171,356.3291859,Passeriformes
Lepidothrix_iris,261.1043067,332.4152411,191.8228418,1983.67177,957.4916666,91.12005432,Passeriformes
Lepidothrix_isidorei,203.7303711,269.9267756,137.0402843,2033.645055,676.0416445,330.9384084,Passeriformes
Lepidothrix_nattereri,251.4920415,333.5700726,163.1680502,2077.732491,942.2654057,88.9749409,Passeriformes
Lepidothrix_serena,260.3766674,326.5251563,211.0713489,2351.250302,986.5400944,220.8896461,Passeriformes
Lepidothrix_suavissima,245.8288648,307.3265361,189.2307011,2573.161131,1075.064242,280.950693,Passeriformes
Lepidothrix_vilasboasi,260.271769,342.8350258,177.4401756,2320.754625,992.3398286,111.5835836,Passeriformes
Lepilemur_aeeclis,266.6111659,340.8716654,175.5932629,1495.845911,1053.977882,6.962619882,Primates
Lepilemur_ahmansonori,266.6185465,327.4972534,180.4688864,1379.594692,1007.07276,6.264409423,Primates
Lepilemur_ankaranensis,251.2512143,313.4131872,176.4367813,1506.560204,945.0640409,62.42126426,Primates
Lepilemur_betsileo,175.3778211,257.3054177,84.25159099,1690.42226,862.1855158,135.791618,Primates
Lepilemur_dorsalis,223.3491316,297.4212373,135.8042531,1689.957084,1043.213501,50.89578315,Primates
Lepilemur_edwardsi,266.8451838,346.2812952,166.9568216,1499.449502,1064.98936,5.785527016,Primates
Lepilemur_fleuretae,200.2182736,280.0657484,108.369059,1230.879608,574.6080305,143.4417551,Primates
Lepilemur_grewcockorum,264.2538872,345.1633304,168.6562112,1554.07337,1073.311676,7.594824247,Primates
Lepilemur_hollandorum,225.0705833,290.4498571,161.2373556,2488.459005,1044.333832,280.757754,Primates
Lepilemur_hubbardorum,229.925907,338.5753729,98.07980287,735.9882902,486.9310342,17.37818515,Primates
Lepilemur_jamesorum,232.6617737,304.6629435,151.2228139,2375.330811,1004.630676,311.2085571,Primates
Lepilemur_leucopus,234.683441,331.5641535,116.334542,714.1544492,358.3911216,62.54696108,Primates
Lepilemur_microdon,183.811865,263.590963,94.55563489,1653.17609,880.7237782,131.8569302,Primates
Lepilemur_milanoii,252.8138465,313.7841155,178.8511343,1474.675658,855.269893,90.67828766,Primates
Lepilemur_mittermeieri,258.5573054,312.7824058,187.357504,1934.416815,1190.132682,58.59909474,Primates
Lepilemur_mustelinus,201.7262495,281.58233,115.4201906,1769.39136,919.4083967,151.2654885,Primates
Lepilemur_otto,264.5775541,354.4129241,152.1572963,1523.755382,1107.087298,4.995488413,Primates
Lepilemur_petteri,240.1804626,334.3853051,124.5046601,499.9535167,293.3112583,29.6687491,Primates
Lepilemur_randrianasoloi,247.1246614,330.5386082,139.218563,1312.652482,874.5220879,11.90036804,Primates
Lepilemur_ruficaudatus,254.7635783,341.0099061,131.4598862,853.5435142,621.0899964,4.427802752,Primates
Lepilemur_sahamalaza,263.5139038,325.6697094,186.9554094,1735.103493,1126.596249,18.01371559,Primates
Lepilemur_scottorum,221.4669504,289.4286744,155.939732,2463.831866,956.890269,284.5282305,Primates
Lepilemur_seali,206.5391443,284.3670785,125.4872633,1977.583523,948.0697771,190.5600667,Primates
Lepilemur_septentrionalis,262.0094376,318.9297066,197.6182804,1256.857651,777.9232712,71.27828407,Primates
Lepilemur_tymerlachsoni,260.8346659,312.1655782,197.1799774,2088.996012,1227.983887,100.3348033,Primates
Lepilemur_wrightae,188.1704232,274.8904179,90.22363254,1088.74489,641.7144972,55.74182892,Primates
Leposoma_scincoides,226.005561,301.8806192,143.4596963,1211.525574,540.9795665,123.320199,Lacertoidea
Leptailurus_serval,235.6811522,332.92823,130.3077161,1000.235172,535.0523461,25.64711016,Carnivora
Leptasthenura_aegithaloides,138.4359171,245.856587,50.41123457,772.3294029,381.713962,69.66676828,Passeriformes
Leptasthenura_andicola,93.60869887,169.7442736,3.142255482,1120.19909,484.8201375,106.2314339,Passeriformes
Leptasthenura_berlepschi,94.33641876,209.5797664,-51.53189202,320.7584418,209.4780145,6.842125371,Passeriformes
Leptasthenura_fuliginiceps,134.2504767,257.4226996,-10.2452537,407.0259029,236.5170251,16.2234955,Passeriformes
Leptasthenura_pallida,132.5945668,278.9289601,1.387643127,389.2946691,160.28938,40.28816117,Passeriformes
Leptasthenura_pileata,68.46782824,149.7230333,-36.12136705,775.3462609,396.8493155,30.06636719,Passeriformes
Leptasthenura_platensis,176.1859669,320.0871361,44.8467614,730.1491483,271.5600689,87.29240892,Passeriformes
Leptasthenura_setaria,180.6297602,276.9405442,78.50366447,1609.782265,534.6922649,295.8130575,Passeriformes
Leptasthenura_striata,69.31026411,162.8561463,-46.50873409,555.5403881,350.9189552,14.92362173,Passeriformes
Leptasthenura_striolata,172.7065494,270.2788761,71.58926085,1661.630751,506.7476989,341.6140245,Passeriformes
Leptasthenura_xenothorax,69.38903726,167.6059122,-52.22549926,768.6437392,396.74043,27.89757948,Passeriformes
Leptobrachella_aerea,243.3229579,319.0139326,142.8490191,1890.428645,1096.337578,55.74661223,Anura
Leptobrachella_alpina,164.7291358,256.5800046,28.8906584,1048.666317,595.5960241,44.64922032,Anura
Leptobrachella_applebyi,204.6878103,280.1021881,111.6526629,2769.847046,1583.898763,75.57642365,Anura
Leptobrachella_arayai,212.7712566,254.9042112,172.8059593,2078.085797,606.3050657,391.5331883,Anura
Leptobrachella_baluensis,220.5045554,262.2548964,181.1240078,2512.29763,722.5572414,503.4952291,Anura
Leptobrachella_bidoupensis,187.1727356,258.7432343,106.0219437,1674.920703,727.1871826,66.04221649,Anura
Leptobrachella_botsfordi,131.5762482,208.4059448,28.29327965,2137.713867,1184.07312,41.4517746,Anura
Leptobrachella_bourreti,141.1409073,218.0469322,38.75317717,2154.474182,1191.493622,41.01529503,Anura
Leptobrachella_brevicrus,243.1954861,282.9554827,205.6486406,3407.571718,990.9370896,715.7339983,Anura
Leptobrachella_crocea,201.1914406,276.6952057,107.761179,2842.931946,1647.286133,70.83703804,Anura
Leptobrachella_dringi,254.9358877,299.6653075,213.0949657,2985.3772,900.2747191,540.6089795,Anura
Leptobrachella_firthi,206.3019196,283.3112566,112.0754447,2813.826498,1635.766773,66.18882355,Anura
Leptobrachella_fritinniens,253.7931061,293.0776672,216.9868164,3536.24707,1037.716675,734.3213501,Anura
Leptobrachella_fuliginosa,259.7368266,322.3595581,189.4379374,1230.359049,554.3468221,53.12261454,Anura
Leptobrachella_gracilis,252.6133994,299.0373928,209.2161904,3462.260324,1056.946445,631.4515458,Anura
Leptobrachella_hamidi,255.2376567,303.7036255,210.2696965,3244.510324,1018.28649,548.491697,Anura
Leptobrachella_heteropus,245.3625005,302.248208,191.5015845,2654.557366,982.2104592,429.411801,Anura
Leptobrachella_isos,228.0365087,314.3277559,130.6170914,2619.068249,1580.769438,27.98859186,Anura
Leptobrachella_itiokai,207.5592194,248.5114136,168.5592194,2904.089111,820.8789063,630.1224365,Anura
Leptobrachella_juliandringi,237.9906046,281.8435711,196.244619,3589.003022,1064.119926,702.024799,Anura
Leptobrachella_kajangensis,242.2133636,297.1029968,199.2133636,2655.19165,1296.20874,353.1638489,Anura
Leptobrachella_liui,183.7650967,314.4811695,43.4677491,1619.060651,751.3241708,142.9249925,Anura
Leptobrachella_marmorata,262.3334534,314.3674084,218.5224463,3549.525176,1444.20062,502.2274353,Anura
Leptobrachella_maura,169.9816415,215.9239284,126.8066989,2129.892194,629.8564453,373.0984432,Anura
Leptobrachella_melanoleuca,253.5164944,324.4067561,192.339824,2917.643494,1301.152753,122.3966387,Anura
Leptobrachella_melica,231.6444098,317.5689958,134.4912751,2809.999954,1737.27966,26.49684731,Anura
Leptobrachella_minima,229.995521,319.0784316,111.5181426,1610.231136,925.2067685,42.83979354,Anura
Leptobrachella_mjobergi,251.8476272,293.0717345,214.176901,3227.014869,1021.530539,639.2840527,Anura
Leptobrachella_nahangensis,198.0118474,294.949682,84.89696653,1627.149549,952.1419896,65.74935463,Anura
Leptobrachella_natunae,266.0054139,310.9315113,228.3359564,2312.555122,829.5374256,440.0358518,Anura
Leptobrachella_oshanensis,145.175142,287.8465328,6.393686792,1276.22376,583.2846954,72.45943621,Anura
Leptobrachella_palmata,256.3418808,303.1608734,215.9546967,2712.806641,832.2053528,561.1958008,Anura
Leptobrachella_parva,245.5690116,288.873834,206.2767712,2625.361659,779.124922,536.7113403,Anura
Leptobrachella_pelodytoides,231.6291363,321.312545,120.1571303,1700.060161,930.9736363,58.17240558,Anura
Leptobrachella_picta,223.349213,264.6326811,184.5417217,2440.541397,697.351526,500.825014,Anura
Leptobrachella_pluvialis,152.9554634,231.8966092,48.98424632,1964.534598,1097.121007,47.00915064,Anura
Leptobrachella_purpura,178.8178646,265.4156799,30.54845156,1737.061489,1011.52798,53.76201793,Anura
Leptobrachella_purpuraventra,127.8326263,255.2760315,-0.167372018,1036.921265,527.5318604,53.31248093,Anura
Leptobrachella_sabahmontana,228.2431452,271.3282655,187.7004734,2122.142431,610.2529443,432.2218965,Anura
Leptobrachella_serasanae,246.6230032,291.1897087,204.5212457,4066.442792,1195.479815,807.8707266,Anura
Leptobrachella_sola,254.7653363,310.9006841,204.1688796,2550.495962,1107.459125,294.6512944,Anura
Leptobrachella_sungi,209.9075003,303.8928751,97.71806471,1624.708473,909.1142289,70.41678357,Anura
Leptobrachella_tengchongensis,121.2254372,205.149765,-21.90423179,1321.407562,722.0523071,62.78089619,Anura
Leptobrachella_tuberosa,217.135895,294.9485187,123.9345647,2576.799084,1476.407832,65.15975413,Anura
Leptobrachella_ventripunctata,195.1291469,284.854349,68.97276335,1674.0959,901.9348285,75.97193439,Anura
Leptobrachella_wuhuangmontis,222.024353,318.5691223,101.0243454,1550.459351,793.6558838,102.7130432,Anura
Leptobrachella_yingjiangensis,172.3347626,257.9962463,24.33476639,1751.709473,1011.207214,55.99245071,Anura
Leptobrachium_abbotti,246.2279363,290.3792048,204.9852354,3172.725412,948.8116587,615.6701312,Anura
Leptobrachium_ailaonicum,175.4307902,267.734278,40.77516504,1116.45018,640.3877586,45.82708521,Anura
Leptobrachium_banae,212.3186702,289.1390844,119.1527613,2634.627903,1505.935707,68.3152387,Anura
Leptobrachium_boringii,153.9469774,301.9723579,9.678230619,1298.808898,583.2705405,91.65646795,Anura
Leptobrachium_buchardi,209.2676392,291.5151367,110.2676392,3580,2259.101318,54.7421608,Anura
Leptobrachium_chapaense,204.0479411,293.5742074,81.94142576,1566.649661,883.3071153,56.06849966,Anura
Leptobrachium_echinatum,160.8472819,239.0864549,58.46592093,2052.211716,1137.580589,45.89801788,Anura
Leptobrachium_gunungense,177.3439074,222.5880111,134.2368586,2139.814286,634.4626593,372.1681165,Anura
Leptobrachium_hainanense,233.4185696,305.4840619,138.9758612,1591.442047,816.60913,57.36466238,Anura
Leptobrachium_hasseltii,251.0558871,310.152715,191.1620969,2519.258358,1024.476486,258.5892554,Anura
Leptobrachium_hendricksoni,256.4559271,314.4601398,202.6586958,2471.75449,905.9067958,379.9179285,Anura
Leptobrachium_huashen,179.2399001,270.914156,41.74997692,1366.089466,769.9069733,53.24574512,Anura
Leptobrachium_leishanense,148.7536752,284.2215609,7.795001306,1269.441958,574.8094889,102.157683,Anura
Leptobrachium_leucops,194.5453668,267.2830533,113.3800055,1715.853398,752.0559596,62.88358072,Anura
Leptobrachium_liui,180.3854039,316.9693732,35.24062619,1614.826216,752.3673131,153.7432107,Anura
Leptobrachium_lumadorum,234.0687411,289.6370275,181.9336684,2992.035282,1101.490508,489.4604022,Anura
Leptobrachium_mangyanorum,244.0951319,298.2539767,197.6985801,2544.029652,1217.704181,107.1715975,Anura
Leptobrachium_montanum,232.0736338,274.6944604,191.8629913,2881.208219,850.7931477,575.0281199,Anura
Leptobrachium_mouhoti,233.4266839,308.4029253,150.8351428,2042.013142,1084.966228,57.75585276,Anura
Leptobrachium_ngoclinhense,173.8212476,250.2632653,79.93238994,2871.344779,1666.222866,61.31109319,Anura
Leptobrachium_nigrops,258.9178889,314.1229955,207.3371895,2529.9516,874.6641455,440.6437439,Anura
Leptobrachium_promustache,169.9992828,253.0608177,62.89010239,1572.426239,871.6793976,64.59153175,Anura
Leptobrachium_pullum,220.2005768,295.5770291,134.8974187,2202.661582,1172.282364,63.90143558,Anura
Leptobrachium_rakhinensis,236.1784542,333.4152097,123.263313,2387.108973,1556.162539,8.435302988,Anura
Leptobrachium_smithi,254.1439407,343.7129537,155.9486008,1877.472676,989.4507129,55.1622343,Anura
Leptobrachium_tagbanorum,246.5810326,297.5477029,194.7344417,1813.969649,698.0166393,110.555006,Anura
